,country,isonum,isocode,year,rank_busi,busi,logis,bband,redu,hifi,affs,ippr,insdtf,creddtf,elcostlnl,stardtf,rank_econ,econ,barrier,amp,parfem,banka,povnahc,povdday,lfpr,urate,eqi,edi,gdp5,rank_soci,soci,vtf,rank_educ,educ,qslnl,secvocp,teryrs,edqualsc,gbrata,secyrs,Ginih15,prcompc,lityf,litaf,rank_envi,envi,fwateruse,airpollution,wasterwater,fishstock,marineprotect,improved_drinkwater,pestreg,terrestprotect,rank_gove,gove,elfcr,trang,womenparl,vapvt,polity2,polrights,geff,rqual,ticpi,judi,rlaw,rank_heal,heal,tblnl,Obesity,mort,meandiabetes,leb,dpt,imeas,impsan,rank_pers,pers,propright,rrgov,rrsoc,lgbt_rights,deathpen,civlib,conscription,pf,rank_safe,safe,warcasual,pts,tdeathslnl5,refugee_oriln,bdeathslnl,rdeathslnl,homilnl
1015,Sudan,729,SDN,2013,130,42.14399337768555,2.0999999046325684,0.0677136033773422,14.372379302978516,4.158911228179932,2.948357343673706,2.9437170028686523,35.78,25.0,8.141800880432129,74.34,145,44.355316162109375,4.010216236114502,3.6881701946258554,32.599998474121094,6.89979791641235,46.5,14.920000076293944,54.5,14.600000381469728,0.4440954923629761,5.979400157928467,0.0238834377378225,71,49.845458984375,21.600000381469727,144,24.046798706054688,-7.178584575653076,1.4600670337677002,0.1052298545837402,258.7071533203125,0.1022400259971618,0.5795371532440186,0.6158304361085697,56.23371124267578,59.67934036254883,43.22937774658203,143,45.55833435058594,100.0,0.0025,0.0,39.71,32.8830244696822,55.5,21,6.80303936240949,143,29.38178825378418,2.293044090270996,2.9076428413391118,0.246,64.11000061035156,-4,1,-1.511144518852234,-1.4735215902328491,11.0,3.928465843200684,-1.2525101900100708,130,58.31791305541992,3.633865833282471,6.3,939.72509765625,6.476718425750732,63.16704878048781,93,85,23.6,144,29.751375198364254,1,7.0,6.5,0,1,1,9.790736198425291,81.0,145,40.62887573242188,5.0,5.0,4.697783470153809,9.732647895812988,2.7273759841918945,2.7291598320007324,1.8782767057418823
1016,Senegal,686,SEN,2013,112,46.36095428466797,2.490000009536743,0.7551891803741455,13.694444444444445,3.958943080208334,3.630224196875,3.218465928125,27.25,43.75,8.685787200927734,74.16,120,52.10446548461914,3.843405254347826,4.165546427173913,67.30000305175781,5.8211407661438,46.70000076293945,37.97999954223633,78.0,10.300000190734863,0.6326773762702942,2.9742701053619385,0.0034637451171875,79,49.00770950317383,31.16949844360352,137,30.107542037963867,-7.178584575653076,4.498461723327637,0.071729838848114,282.2677001953125,0.0117299556732177,0.5858920216560364,0.3717639930755914,58.59283828735352,55.895938873291016,37.7314682006836,121,54.05086135864258,8.60852713178295,0.0,0.5,34.64,14.4425735686874,77.0,3,24.7557994809481,53,52.616661071777344,3.590396133333333,4.206158658333333,0.427,30.270000457763672,7,6,-0.4200233817100525,-0.0626615956425666,41.0,3.065522135416667,-0.2699532806873321,112,63.41395568847656,3.2736589908599854,8.5,904.3760986328124,5.008200645446777,65.87875609756098,92,84,46.6,54,63.935691833496094,1,1.2,1.7,0,0,6,0.0,48.0,110,59.48962020874024,0.0,2.0,2.2117717266082764,7.242948055267334,-4.2985358238220215,2.7173197269439697,2.0872182846069336
1017,Singapore,702,SGP,2013,2,77.41107940673828,4.130000114440918,27.5955753326416,3.0,5.579079593902439,5.856121047560976,6.121030561585366,96.51,93.75,3.32503604888916,96.48,8,78.75912475585938,5.9010196666666666,5.390864806060606,65.0999984741211,98.2218933105469,4.670613765716553,0.6440761685371399,73.69999694824219,2.799999952316284,1.057716965675354,2.713629961013794,0.0327129364013671,63,51.19417953491211,37.27199935913086,10,78.32411193847656,-0.9930965900421144,11.565367698669434,1.3465523719787598,587.3569946289062,0.0319499969482421,4.463479518890381,0.2296467498358502,99.94219970703124,99.88414764404295,99.8832550048828,11,74.5992431640625,31.6666666666667,0.0,99.94,36.80144500732422,1.44384515989886,100.0,24,5.37316942778644,17,71.13815307617188,4.900992708536585,6.137049689024391,0.242,52.95000076293945,-2,4,2.073627471923828,1.9652433395385744,86.0,5.676918029878049,1.7431517839431765,2,83.94720458984375,-0.1053605154156684,5.0,345.5,9.08969783782959,82.24634146341465,97,95,100.0,97,49.15675735473633,1,6.6,1.0,0,1,4,0.0,67.0,1,86.10095977783203,0.0,1.0,-0.6931471824645996,2.4881434440612797,-4.2985358238220215,0.9932518005371094,-1.1618266105651855
1018,Sierra Leone,694,SLE,2013,121,45.06963348388672,2.0799999237060547,1.1537190675735474,78.26666666666668,4.53144195,3.4742269500000003,3.4302404000000006,11.27,56.25,8.508777618408203,83.68,116,53.496543884277344,4.325086,3.536465,67.69999694824219,15.3417596817017,52.900001525878906,52.33000183105469,68.80000305175781,3.400000095367432,0.8190823197364807,3.3119900226593018,0.0735784545540809,65,51.01763534545898,67.38800048828125,141,26.12276077270508,-7.178584575653076,0.0,0.0677416324615478,247.56036376953125,0.0446299910545349,1.48785400390625,0.6744985171205177,69.51319122314453,60.10592651367188,44.66363143920898,130,50.98188400268555,0.132625,0.0,0.0,3.19,8.62904758258352,60.6,3,10.4959982255542,93,43.61027908325195,2.7179365,3.771599,0.124,76.83999633789062,7,5,-1.2070735692977903,-0.7132699489593506,30.0,3.0566325,-0.8821386694908142,139,54.49336624145508,3.0220229625701904,6.2,865.103271484375,4.6193037033081055,50.363121951219526,92,83,13.0,88,53.32730484008789,1,1.4,1.9,0,1,5,10.0,49.0,135,54.36385345458984,0.0,3.0,-0.6931471824645996,6.758094787597656,-4.2985358238220215,2.6857635974884038,0.601202666759491
1019,El Salvador,222,SLV,2013,82,51.40152740478516,2.5999999046325684,4.48592472076416,22.857142857142858,3.616184241025641,3.728493961538461,2.894211661538461,35.32,68.75,6.331324100494385,79.93,73,60.97998809814453,3.9121327758064526,3.648751958064517,51.09999847412109,13.7646198272705,29.600000381469727,3.25,65.5,5.900000095367432,0.8813276886940002,3.0905098915100098,0.0025086402893066,95,46.69190979003906,48.22200012207031,87,53.16123962402344,-7.178584575653076,18.727384567260746,0.1891396045684814,397.6004028320313,0.0323799848556518,1.5636155605316162,0.2356632358478724,100.0,97.22418975830078,86.39837646484375,111,55.000335693359375,13.5508637236084,0.03,1.0375,95.01,9.46514813864059,92.4,17,8.44333394248438,71,47.72107696533203,2.9783670487179488,3.405067223076923,0.262,61.650001525878906,8,6,-0.1305462419986724,0.3060880899429321,38.0,3.047684612820513,-0.6753438115119934,60,73.57051086425781,0.0953101813793182,20.0,564.5,8.572648048400879,72.49814634146341,92,94,73.4,62,62.33390426635742,1,1.5,0.0,1,1,5,10.0,39.0,117,57.63947296142578,0.0,3.0,-0.6931471824645996,7.366879463195801,-4.2985358238220215,2.833213329315185,3.683681011199951
1020,Suriname,740,SUR,2013,136,39.04591751098633,2.555065155029297,6.878666877746582,8.777777777777777,2.78663977816092,3.801820598850575,2.852166433333333,9.27,25.0,6.274573802947998,44.62,84,59.74461364746094,4.764461969014084,3.4213472816901405,44.79999923706055,38.58151245117188,31.249305725097656,4.114574909210205,59.29999923706055,4.800000190734863,0.9446790218353271,4.311379909515381,0.0266271587461233,59,51.31398010253906,54.907501220703125,73,56.69064331054688,-7.178584575653076,29.055423736572266,0.2455835193395614,405.2056884765625,0.0902199745178222,2.66670298576355,0.2429483234882354,89.8558120727539,98.7313232421875,96.17677307128906,23,70.78764343261719,0.622121212121212,0.0,8.603658676147461,5.22,22.8717465842785,94.8,20,14.7215276588562,52,52.80498123168945,3.04640864137931,3.4827263770114945,0.118,65.61000061035156,5,6,0.0052058873698115,-0.3419814109802246,36.0,4.006829963218391,-0.0887789353728294,51,74.96846008300781,0.2714881002902984,23.4,391.2315673828125,11.584877014160156,70.99,86,93,79.2,39,69.25868225097656,1,0.2,0.6,1,1,6,10.0,28.0,59,69.54252624511719,0.0165806468576192,2.0,-0.6931471824645996,3.461603164672852,-4.2985358238220215,2.794230461120605,2.227892637252808
1021,Slovakia,703,SVK,2013,53,56.28158950805664,3.0299999713897705,20.348892211914062,11.555555555555555,3.2181997384615384,4.812534232967033,3.7444118,58.24,75.0,4.041295528411865,85.25,48,66.30599212646484,4.919929463013698,4.098807136986301,62.20000076293945,79.5830230712891,12.600000381469728,0.2399999946355819,69.9000015258789,14.199999809265137,0.9751049280166626,2.330810070037842,0.0093477247282862,84,48.18681716918945,59.11000061035156,31,66.57665252685547,-7.178584575653076,32.25381851196289,0.5416312217712402,519.116455078125,0.0052800178527832,4.241626262664795,0.0955560337098798,95.87950134277344,99.49785614013672,98.92326354980467,39,66.56695556640625,5.46031746031746,0.345,50.9920902,50.87878036499024,28.02322578430176,100.0,22,36.0921881725147,48,54.10175323486328,2.244997345054945,4.008962938461539,0.187,57.84999847412109,10,7,0.7769879102706909,0.9121822118759156,47.0,2.3360542703296705,0.4462692439556122,44,75.7257308959961,-1.2039728164672852,23.4,597.7,8.408482551574707,76.41219512195123,98,98,98.8,37,70.26097869873047,1,3.0,1.5,1,0,7,10.0,23.0,30,77.8101577758789,0.0,1.0,-0.6931471824645996,4.088776111602783,-4.2985358238220215,1.7749522924423218,0.3608457446098327
1022,Slovenia,705,SVN,2013,63,54.44132614135742,3.289999961853028,25.319583892822266,11.419841269841273,2.367134348076923,3.555427830769231,4.190839397115385,53.92,50.0,4.789988517761231,94.39,29,70.84678649902344,4.784956276303317,4.115391169668246,67.30000305175781,97.1437072753906,14.5,0.0299999993294477,70.9000015258789,10.199999809265137,0.9928330183029176,1.9370100498199463,-0.0249370578676462,21,59.25454330444336,65.5999984741211,23,70.37677764892578,-7.178584575653076,41.50430679321289,0.6621704697608948,527.8392333984375,0.0004600286483764,4.841000080108643,0.0614074105840981,98.25623321533205,99.77684020996094,99.4567413330078,1,79.81523132324219,5.04552758435994,0.27,59.85728,50.87878036499024,98.4151403194095,99.5,23,54.5086043162788,34,60.59951019287109,2.5899295625,4.356492716346154,0.322,66.98999786376953,10,7,1.0005221366882324,0.6113442182540894,57.0,3.5676322278846158,0.9685460329055786,33,78.18549346923828,-0.6931471824645996,23.2,456.1,9.307000160217283,80.3219512195122,95,94,99.1,17,81.86276245117188,1,0.7,0.9,2,0,7,10.0,24.0,11,82.29146575927734,0.0,1.0,-0.6931471824645996,2.6095213890075684,-4.2985358238220215,1.9021074771881104,-0.5425155162811279
1023,Sweden,752,SWE,2013,13,70.918212890625,3.849999904632568,32.88664245605469,14.444444444444445,3.345567755737705,5.251955514754098,5.5237169352459015,81.28,75.0,3.600048303604126,92.28,1,81.61978912353516,5.322017075229358,5.546844937614679,78.5999984741211,98.9919509887695,0.0900000035762786,0.0380603447556495,80.9000015258789,8.100000381469727,1.0185760259628296,1.6820399761199951,-1.449584942747606e-05,20,59.5740966796875,84.62999725341797,13,76.5644302368164,-0.8755082488059998,29.32162857055664,0.79638671875,530.5972900390625,0.0980000495910644,5.0439066886901855,0.1023879668049792,100.0,99.72808074951172,99.38640594482422,13,74.2702865600586,1.52982456140351,0.01,90.396,50.87878036499024,10.2263861549695,100.0,23,14.5315208077604,2,84.25665283203125,5.363224690983607,5.458598356557378,0.447,82.62999725341797,10,7,1.889950156211853,1.8937050104141235,89.0,6.152700463934426,1.9541294574737549,5,82.57691955566406,-1.6094379425048828,18.8,373.7,6.853156089782715,81.9560975609756,98,97,99.3,9,85.29312896728516,1,3.6,4.2,3,0,7,10.0,10.0,7,83.5074234008789,0.0,1.0,-0.5545177459716797,0.5714107751846313,-4.2985358238220215,0.9932518005371094,-0.0870283544063568
1024,Swaziland,748,SWZ,2013,75,52.19710540771485,2.4846673011779785,0.336130678653717,14.571428571428571,3.416640712048193,4.409183013253012,3.954630468674699,41.41,68.75,7.11696195602417,70.91,138,46.144527435302734,4.004473494505494,3.34867829010989,45.400001525878906,28.5694408416748,63.0,42.02999877929688,58.900001525878906,22.299999237060547,0.7352433800697327,3.439884662628174,0.0090192798525094,74,49.68182373046875,0.0,107,48.47786712646485,-7.178584575653076,0.4237061440944671,0.0829173326492309,398.2994079589844,0.0662000179290771,1.0878814458847046,0.2022219307450157,79.00785064697266,93.5022964477539,81.84015655517578,133,50.3642578125,39.469696969697,0.0,3.7,35.32307815551758,13.537367820739746,74.1,4,3.01852504356549,144,28.693925857543945,3.487200110843373,3.786876446987952,0.136,0.0,-9,1,-0.4516633749008178,-0.3638697862625122,32.067710876464844,3.465101540963856,-0.4214689135551452,106,64.1740493774414,0.9949878454208374,15.9,700.3761596679688,6.440871238708496,48.9379268292683,98,85,57.5,133,35.87482452392578,0,2.1,3.1,0,1,3,10.0,78.0,109,59.573509216308594,6.926678963736776e-08,3.0,-0.6931471824645996,4.467691898345947,-4.2985358238220215,2.489663600921631,2.8583579063415527
1025,Chad,148,TCD,2013,148,33.66891098022461,2.0299999713897705,0.1145313084125518,13.0,3.758219615942029,2.676068589855072,2.1805937333333336,0.0,43.75,9.16744327545166,34.28,139,46.1362533569336,3.3623386889908256,3.0530691811926607,64.5999984741211,8.95974540710449,46.70000076293945,38.43000030517578,71.9000015258789,7.099999904632568,0.407829612493515,5.555379867553711,0.0372381210327148,147,37.84727096557617,22.63999938964844,147,21.68613624572754,-7.178584575653076,1.4966137409210205,0.0025031855329871,237.9335021972656,0.3027399778366089,1.2496261596679688,0.5779575705528259,38.057090759277344,70.49722290039062,58.57524108886719,116,54.46336364746094,5.864,0.0,0.0,35.32307815551758,13.537367820739746,50.8,18,16.6226553086981,149,22.66447257995605,2.172846344927536,2.7535095405797105,0.149,57.27000045776367,-2,1,-1.424739956855774,-1.0029349327087402,19.0,2.0244326666666668,-1.3724874258041382,148,44.63304138183594,3.309664249420166,7.1,1005.7600708007812,4.481128692626953,51.19148780487805,48,59,12.0,139,33.553260803222656,0,3.0,2.2,1,1,2,3.0,75.0,128,55.7819709777832,0.0,3.0,-0.6931471824645996,8.216182708740234,-4.2985358238220215,2.832437515258789,2.24213981628418
1026,Togo,768,TGO,2013,137,38.833290100097656,2.5799999237060547,0.1014378517866134,18.701860427856445,3.7107396125793457,3.401470422744751,3.069371223449707,29.68,43.75,8.684603691101074,47.07,126,49.93445587158203,4.054763317108154,3.6268274784088135,82.19999694824219,10.1852397918701,58.70000076293945,54.18000030517578,82.19999694824219,6.900000095367432,0.759587287902832,3.488539934158325,0.0202293395996093,149,29.92836570739746,26.423999786376957,133,31.79083824157715,-7.178584575653076,5.051285743713379,0.0866502523422241,309.70709228515625,0.2448999881744384,1.8561495542526243,0.4450497714575927,79.08863067626953,61.45283508300781,44.96356201171875,90,59.02065658569336,1.4695652173913,0.0125,0.0,28.271371841430664,11.737961769104004,61.8,21,24.6611200926076,124,34.93695068359375,3.0746986865997314,3.680657863616944,0.111,57.720001220703125,-2,4,-1.3150405883789062,-0.9380166530609132,29.0,2.6636557579040527,-1.0145068168640137,145,52.43442153930664,3.0893828868865967,6.5,786.2381591796875,4.781939506530762,59.13236585365854,84,72,11.6,79,56.2782096862793,1,1.5,0.0,0,0,4,0.0,65.0,115,58.04673385620117,0.0,1.0,-0.6931471824645996,7.30877685546875,-4.2985358238220215,2.8401753902435303,2.2419605255126958
1027,Thailand,764,THA,2013,58,55.05148696899414,3.180000066757202,7.748039245605469,36.0,4.354095963975155,4.978497858385094,3.132244408074534,45.43,62.5,3.877431631088257,85.07,24,72.56499481201172,4.316839723076923,3.8858574115384608,70.9000015258789,72.6664428710938,10.899999618530272,0.0599999986588954,78.30000305175781,0.699999988079071,0.8978062272071838,2.0261900424957275,0.0290971752256155,23,58.717079162597656,63.7755012512207,56,60.53771209716797,-7.178584575653076,15.677507400512695,0.4694697856903076,481.3970031738281,0.0240800380706787,2.2648303508758545,0.2846281521014009,99.78587341308594,98.31388092041016,98.40585327148438,89,59.33879470825195,25.5278396436526,0.365,11.52,42.9642168535573,5.06866211080059,97.5,23,18.8161295854928,67,48.90671920776367,3.548448565838509,3.88998791242236,0.158,69.29000091552734,7,4,0.2128024250268936,0.2135654985904693,35.0,3.798916718633541,-0.1334176063537597,25,79.54914855957031,2.1580827236175537,6.7,601.3,9.355283737182615,74.2469268292683,99,99,93.1,126,40.99971771240234,1,4.4,6.2,1,1,4,0.0,64.0,79,65.74207305908203,1.0,3.0,5.308526039123535,1.1912697553634644,1.0303393602371216,2.7278528213500977,1.590121865272522
1028,Tajikistan,762,TJK,2013,117,45.55609130859375,2.2799999713897705,0.0706641972064971,15.527777777777777,4.189037028787879,3.87678462020202,3.4984479328282827,38.99,37.5,6.983048439025879,85.51,101,57.40445327758789,3.988517444949495,3.804956007070707,61.70000076293945,2.53485703468323,34.29999923706055,4.739999771118164,70.69999694824219,11.199999809265137,0.5806974172592163,4.213029861450195,0.0437449440360069,87,47.89973068237305,31.79399871826172,62,59.64424514770508,-7.178584575653076,1.4147087335586548,0.2151715755462646,451.76373291015625,0.0704399943351745,6.122519493103027,0.103213061752344,96.69567108154295,99.74687957763672,99.6401824951172,131,50.85707473754883,18.1058934762055,0.2275,2.25,35.32307815551758,13.537367820739746,72.7,13,4.7735833250162,119,36.042327880859375,4.052794317676768,4.30699382878788,0.19,59.29999923706055,-3,2,-1.0753949880599976,-1.0688828229904177,22.0,3.941777069191919,-1.239116907119751,92,68.80487823486328,2.8675270080566406,12.1,1062.7039794921875,7.212298393249512,69.40017073170732,96,92,94.7,132,37.25179290771485,1,6.8,2.2,1,1,2,0.0,80.0,51,71.54781341552734,0.0,3.0,0.0810930281877517,4.4004225730896,-4.2985358238220215,2.6829073429107666,0.3799398243427276
1029,Trinidad and Tobago,780,TTO,2013,37,58.86323928833008,2.859623908996582,15.844449996948242,20.511904761904763,3.978528416607774,4.05806942720848,3.2658163067137806,28.99,81.25,1.945910096168518,82.29,61,63.72207260131836,4.315428334082397,3.5521949617977526,59.70000076293945,75.9220581054688,21.121807098388672,5.000208854675293,71.0,3.5999999046325684,0.8815960884094238,4.266590118408203,-0.0071989060379564,18,60.20227813720703,69.44999694824219,63,59.61648178100586,-7.178584575653076,7.301150798797607,0.3237800598144531,489.9234008789063,0.0751616954803466,3.4997663497924805,0.1011144847665592,94.88748168945312,99.12377166748048,97.87157440185548,32,67.6822280883789,6.03125,0.0,5.56693333333333,22.34,2.98374605491337,95.1,24,32.6025323882675,45,55.31555938720703,3.2682049565371023,3.889832969611307,0.286,77.16000366210938,10,6,0.3489795327186584,0.2448762059211731,38.0,4.574259133922261,-0.2231275588274002,74,71.30994415283203,0.4054650962352752,27.0,721.5,11.904566764831545,70.30529268292685,92,91,91.5,48,66.53201293945312,1,1.1,0.0,0,1,6,10.0,25.0,89,63.73096084594727,0.0,2.0,-0.6931471824645996,5.518311023712158,-4.2985358238220215,2.7911651134490967,3.408407926559448
1030,Tunisia,788,TUN,2013,66,54.1572380065918,3.1700000762939453,4.728625297546387,12.095238095238097,3.4651821808383234,3.936964929341317,3.1914582664670657,55.93,50.0,6.699377059936523,83.54,70,61.52225112915039,4.461269111442787,4.730544412935323,27.299999237060547,32.1864204406738,15.5,1.9900000095367432,51.20000076293945,13.300000190734863,0.8601943850517273,2.629679918289185,0.0087245944887399,120,44.050907135009766,69.12000274658203,91,52.16388702392578,-7.178584575653076,9.269600868225098,0.4015421867370605,408.5989685058594,0.008929967880249,2.658211708068848,0.3603981152690522,96.85848999023438,95.36370849609376,82.06570434570312,95,57.97106170654297,67.938021454112,0.015,28.021725,17.82,2.47757597357408,97.3,19,5.3832448426221,73,47.541412353515625,3.5093328233532937,3.978189982035928,0.267,44.56999969482422,6,5,-0.0681731402873992,-0.3471297919750213,41.0,3.5509275520958083,-0.2093202024698257,71,71.80378723144531,1.4811031818389893,24.6,564.8627319335938,11.743063926696776,74.04390243902441,98,94,90.9,123,41.4527702331543,1,4.9,5.8,0,1,5,3.0,53.0,58,70.02727508544922,0.0,3.0,0.5051457285881042,4.835772037506104,-4.2985358238220215,2.648961305618286,1.1209397315979004
1031,Turkey,792,TUR,2013,80,51.61798095703125,3.509999990463257,11.86851406097412,29.77777777777778,4.109346606145252,5.06307739944134,3.6120014089385473,24.0,62.5,6.163946151733398,87.13,56,64.65216064453125,3.994642055487805,4.672526573170732,32.20000076293945,57.6014289855957,2.0999999046325684,0.2599999904632568,53.5,8.699999809265137,0.9179176092147828,1.7573399543762207,0.0232631675899028,115,44.64593124389648,83.21049499511719,78,55.70834732055664,-7.178584575653076,21.487598419189453,0.2912113666534424,487.5120544433594,0.022949993610382,2.2705347537994385,0.2800822405929304,99.84850311279295,99.22743225097656,96.7748794555664,59,63.89620971679688,17.6651982378855,0.195,22.2051383,20.81,2.69613357209574,99.8,24,2.05249575194583,44,55.65323638916016,3.850828223463687,4.584992802793296,0.142,86.52999877929688,9,5,0.3674462139606476,0.4200532734394073,50.0,3.405713365363128,0.0796961113810539,50,75.0083236694336,-0.2231435477733612,27.0,490.0,12.770401000976562,74.90070731707317,98,98,94.1,107,46.42808151245117,1,7.4,4.5,1,0,4,1.0,62.0,125,56.14712142944336,2.0,3.5,3.721293210983277,6.788940906524658,-1.6095739603042605,2.1747517585754395,1.4698597192764282
1032,Tanzania,834,TZA,2013,108,47.39601516723633,2.650000095367432,0.1145612597465515,9.333333333333332,3.992105608376964,3.5554211764397907,3.239050767539267,23.08,43.75,7.432838916778564,78.37,83,59.76070022583008,3.713498317277487,4.13633099895288,89.9000015258789,17.2577705383301,28.200000762939453,46.59999847412109,90.5,2.900000095367432,0.5437431931495667,2.5581600666046143,0.0385177619755268,106,45.48956680297852,17.77050018310547,120,40.81019592285156,-7.178584575653076,12.095678329467772,0.0209736824035644,376.9454040527344,0.0039499998092651,0.5747017860412598,0.2253755868544601,73.66584014892578,78.39178466796875,58.402530670166016,80,60.604042053222656,6.17142857142857,0.0125,1.44,14.81,18.2127933964533,55.4,22,32.1811167599403,99,41.89180755615234,3.3199271465968585,3.7279419575916233,0.36,37.52999877929688,-1,5,-0.7452385425567627,-0.339861124753952,33.0,3.234277460209424,-0.5044329762458801,127,58.92208099365234,4.126928806304932,5.6,1201.012939453125,4.197253704071045,64.29182926829269,91,99,14.5,114,44.71260452270508,1,3.3,7.8,0,1,5,5.0,55.0,101,61.14048767089844,0.0,3.0,-0.1386294364929199,3.03069281578064,-4.2985358238220215,3.104299068450928,2.103391408920288
1033,Uganda,800,UGA,2013,87,50.46172332763672,2.819999933242798,0.2685019075870514,8.666666666666666,5.045740236065574,3.593623777049181,2.808523868852459,38.72,75.0,9.516043663024902,60.96,77,60.39212417602539,4.039141809782609,4.336641397826087,76.5999984741211,20.4614200592041,19.5,33.2400016784668,78.0999984741211,4.199999809265137,0.7042009234428406,2.344079971313477,0.0228021629154682,39,54.39456558227539,26.680500030517575,121,40.28990936279297,-7.178584575653076,4.1371002197265625,0.0635269656777381,335.0133056640625,0.0056099891662597,1.2111045122146606,0.2480106165021419,55.60921859741211,81.81895446777344,62.83891296386719,118,54.38011169433594,0.813846153846154,0.0375,0.42,35.32307815551758,13.537367820739746,77.4,4,11.452529217084,108,38.53902053833008,3.516424773770492,4.060653029508197,0.35,55.31999969482422,-1,2,-0.5737822651863098,-0.2536647617816925,26.0,3.124438347540984,-0.3587825894355774,143,53.69952392578125,3.835239887237549,3.7,1061.591064453125,2.739022254943848,57.76768292682927,78,82,18.8,95,50.00459671020508,1,3.7,4.1,0,1,4,10.0,58.0,136,54.25493621826172,0.0,3.0,0.9271883964538574,5.409759998321533,-4.2985358238220215,2.931948184967041,2.3537240028381348
1034,Ukraine,804,UKR,2013,106,47.96687698364258,2.8499999046325684,8.83434009552002,13.0,4.341153188940092,3.40310076359447,2.499059037788019,8.83,87.5,6.751686096191406,87.34,72,61.2046012878418,3.3361735079812203,3.2086606760563376,62.59999847412109,41.2685699462891,8.300000190734863,0.0,67.69999694824219,7.199999809265137,0.8706536889076233,1.9037100076675413,0.0041242600418627,137,41.99636459350586,45.92000198364258,45,62.17935562133789,-7.178584575653076,9.679264068603516,1.285628318786621,510.5451049804688,0.0120599865913391,4.874818325042725,0.1096295730337078,100.0,99.34690856933594,98.75950622558594,115,54.848331451416016,36.2335216572505,0.1525,14.1267,32.54,10.6970522138628,96.4,17,4.04699920263871,127,34.39799118041992,2.155105277419355,3.469353556221198,0.094,55.93999862670898,6,4,-0.649613618850708,-0.6394893527030945,25.0,2.2186526142857144,-0.825298547744751,111,63.53232192993164,2.525728702545166,18.7,853.4,8.861400604248047,71.15951219512196,76,79,95.8,89,53.1630744934082,1,4.1,2.9,1,0,5,0.0,63.0,69,67.40857696533203,0.0,3.0,-0.2772588729858398,4.7335309982299805,-4.2985358238220215,2.4765384197235107,1.4625667333602903
1035,Uruguay,858,URY,2013,33,59.50371551513672,2.9800000190734863,21.63382911682129,20.8,2.877930983236994,4.241051849710983,4.074452191329479,48.5,62.5,2.8033604621887207,89.63,44,67.0994644165039,4.584041462576687,3.417456277300613,67.4000015258789,23.5426006317139,11.5,0.3400000035762787,76.5,6.599999904632568,0.9386128783226012,2.495620012283325,0.0464443191885948,41,54.22318649291992,89.91000366210938,75,56.419952392578125,-7.178584575653076,15.290850639343262,0.2224206924438476,448.7011413574219,0.0414199829101562,2.3513388633728027,0.1636584054243628,100.0,98.92976379394533,98.73140716552734,70,61.95722961425781,3.96963123644252,0.03,2.15,51.96,1.72548713542786,99.5,21,2.683527482329,21,68.66087341308594,3.964331304046243,4.6842015156069365,0.121,96.87999725341795,10,7,0.4053297042846679,0.5221534371376038,73.0,5.415784090751445,0.5033538341522217,40,76.87435150146484,0.2623642683029175,23.8,556.1,10.83554458618164,76.83619512195123,94,96,96.1,5,88.4438705444336,1,0.8,0.3,3,0,7,10.0,26.0,55,71.00357818603516,0.0,1.0,-0.6931471824645996,3.757490158081055,-4.2985358238220215,2.5726122856140137,2.042673110961914
1036,United States,840,USA,2013,6,73.06420135498047,3.930000066757202,30.004932403564453,0.0,4.916041701005025,5.585918595477388,5.182977942211055,86.49,86.25,3.3032169342041016,91.06,16,76.16915893554688,4.567127082539683,4.945892964590964,66.0999984741211,87.9578628540039,0.1759999990463256,0.1023615002632141,71.69999694824219,7.400000095367432,1.0308279991149902,1.4841899871826172,0.002164650009945,2,67.54318237304688,67.94999694824219,8,78.94091033935547,-1.8254897594451904,23.827157974243164,1.613985538482666,533.9823608398438,0.0004600286483764,5.610994338989258,0.0711552908841044,97.88641357421876,99.8489227294922,99.22595977783205,26,69.92833709716797,16.9765791341377,0.0325,56.175,51.6331823201241,30.3994353521602,99.2,20,13.8229047060888,22,68.1515121459961,4.322323050251256,4.403809841708543,0.18,51.79999923706055,10,7,1.5012662410736084,1.2523624897003174,73.0,5.042001243718593,1.535726547241211,31,78.96702575683594,-2.3025851249694824,31.2,471.2,8.962722778320312,78.84146341463415,94,91,100.0,30,72.36089324951172,1,3.0,3.1,1,1,7,10.0,21.0,50,71.6558609008789,0.0,2.0,1.495067834854126,2.71089768409729,-4.2985358238220215,2.3887627124786377,1.3414618968963623
